input_name,input_url,profile_name,first_name,last_name,profile_url,secondary_occupation,sub_speciality_occupations,main_primary_occupation,job_title,alternative_job_title,address,city,state,active_certifications_licenses,other_licenses,board_certification,screenshot_file,scrape_status,scrape_notes
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Robert Chuong,Robert,Chuong,https://www.doximity.com/pub/robert-chuong-md-d823322c,Oral & Maxillofacial Surgery,,,MD,Physician,"2140 16th St N, St. Petersburg, FL 33704",St. Petersburg,FL,"NY State Medical License [1982 - Present], NM State Medical License [2025 - 2029], FL State Medical License [1985 - 2028]",Harvard Medical School - Class of 1979,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Robert_Chuong_robert-chuong-md-d823322c.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Steve Cipris,Steve,Cipris,https://www.doximity.com/pub/steve-cipris-md,Oral & Maxillofacial Surgery,Maxillofacial Trauma,Maxillofacial Trauma,MD,Physician,"1250 East Ridgewood Avenue, Ridgewood, NJ 07450",Ridgewood,NJ,,New York University School of Medicine - Class of 1970,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Steve_Cipris_steve-cipris-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Daniel Eugene Clark,Daniel,Clark,https://www.doximity.com/pub/daniel-clark-md-733264c0,Oral & Maxillofacial Surgery,,,Managing Partner,Managing Partner,"300 Pasteur Dr, Stanford, CA 94305",Stanford,CA,CA State Medical License [2022 - 2026],The University of Texas Health Science Center at San Antonio - Class of 2013,"American Board of Internal Medicine - Internal Medicine, American Board of Internal Medicine - Cardiovascular Disease, American Board of Internal Medicine - Adult Congenital Heart Disease",C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Daniel_Clark_daniel-clark-md-733264c0.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Howard Clark,Howard,Clark,https://www.doximity.com/pub/howard-clark-md-1bfffcfb,Oral & Maxillofacial Surgery,,,MD,Physician,"3000 Stansberry Lane, 101, Franklin, TN 37069",Franklin,TN,TN State Medical License [2003 - 2027],Harvard Medical School - Class of 2000,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Howard_Clark_howard-clark-md-1bfffcfb.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Jev Clark,Jev,Clark,https://www.doximity.com/pub/jev-clark-md,Oral & Maxillofacial Surgery,,,MD,Physician,"2266 Mission St SE, Salem, OR 97302",Salem,OR,OR State Medical License [2016 - 2027],University of Pittsburgh School of Medicine - Class of 2016,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Jev_Clark_jev-clark-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Matthew Starr Clark,Matthew,Clark,https://www.doximity.com/pub/matthew-clark-md-ce374ae0,Oral & Maxillofacial Surgery,,,Facial and Oral Surgery Specialists,Facial and Oral Surgery Specialists,"55 W Red Oak Ln, West Harrison, NY 10604",West Harrison,NY,"NY State Medical License [2012 - 2028], CT State Medical License [2014 - 2026]",Columbia University Vagelos College of Physicians and Surgeons - Class of 2011,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Matthew_Clark_matthew-clark-md-ce374ae0.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Lewis Clayman,Lewis,Clayman,https://www.doximity.com/pub/lewis-clayman-md,Oral & Maxillofacial Surgery,,,MD,Physician,"2150 Appian Way, Ste 201, Pinole, CA 94564",Pinole,CA,CA State Medical License [2009 - 2027],"Drexel University College of Medicine - Class of 1978, MA State Medical License - Active through 1986",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Lewis_Clayman_lewis-clayman-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,John W. Clemenza,John,Clemenza,https://www.doximity.com/pub/john-clemenza-md,Oral & Maxillofacial Surgery,Facial Cosmetic Surgery,Facial Cosmetic Surgery,MD,Physician,"3041 Innovation Way, Hermitage, PA 16148",Hermitage,PA,PA State Medical License [1991 - 2027],"MCP-Hahnemann College of Medicine - Class of 1994, OH State Medical License - Current",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\John_Clemenza_john-clemenza-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Justin Bice Clemow,Justin,Clemow,https://www.doximity.com/pub/justin-clemow-md,Oral & Maxillofacial Surgery,,,Assistant Clinical Professor,Assistant Clinical Professor,"2500 W Strub Rd, Ste A, Sandusky, OH 44870",Sandusky,OH,OH State Medical License [2013 - 2027],University of Florida College of Medicine - Class of 2011,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Justin_Clemow_justin-clemow-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Nicole Clifford,Nicole,Clifford,https://www.doximity.com/pub/nicole-clifford-md,Oral & Maxillofacial Surgery,,,"Oral and Maxillofacial Surgery Resident (DMD, MD, MBA) | Harvard/Massachusetts General Hospital | MBA with Expertise in Entrepreneurship, Strategy, Emerging Markets","Oral and Maxillofacial Surgery Resident (DMD, MD, MBA) | Harvard/Massachusetts General Hospital | MBA with Expertise in Entrepreneurship, Strategy, Emerging Markets","55 Fruit Street, Boston, MA 02114",Boston,MA,MA State Medical License [2025 - 2027],Harvard Medical School - Class of 2025,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Nicole_Clifford_nicole-clifford-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Reece Cofer,Reece,Cofer,https://www.doximity.com/pub/reece-cofer-md,Oral & Maxillofacial Surgery,Maxillofacial Trauma,Maxillofacial Trauma,MD,Physician,"133 Towne Centre Parkway, Myrtle Beach, SC 29579",Myrtle Beach,SC,,University of Tennessee Health Science Center College of Medicine - Class of 2013,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Reece_Cofer_reece-cofer-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Elizabeth Cohen,Elizabeth,Cohen,https://www.doximity.com/pub/elizabeth-cohen-md-1348db8c,Oral & Maxillofacial Surgery,,,MD,Physician,"1187 Thorn Run Rd, Coraopolis, PA 15108",Coraopolis,PA,,LSU School of Medicine in Shreveport - Class of 2021,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Elizabeth_Cohen_elizabeth-cohen-md-1348db8c.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Neysa Alice Coker,Neysa,Coker,https://www.doximity.com/pub/neysa-coker-md,Oral & Maxillofacial Surgery,,,MD,Physician,"598 Nancy St NW Ste 150, Marietta, GA 30060",Marietta,GA,"FL State Medical License [2004 - 2028], GA State Medical License [2010 - 2027]",University of Florida College of Medicine - Class of 2007,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Neysa_Coker_neysa-coker-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Roy E Cole,Roy,Cole,https://www.doximity.com/pub/roy-cole-md,Oral & Maxillofacial Surgery,,,MD,Physician,"1919 N Webb Rd, Wichita, KS 67206",Wichita,KS,KS State Medical License [2003 - 2027],University of Missouri Kansas City School of Medicine - Class of 2003,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Roy_Cole_roy-cole-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Mitchell Lynn Collins,Mitchell,Collins,https://www.doximity.com/pub/mitchell-collins-md,Oral & Maxillofacial Surgery,,,MD,Physician,"525 Western Ave, Ste 204, Conway, AR 72034",Conway,AR,AR State Medical License [1993 - 2027],University of Alabama School of Medicine - Class of 1992,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Mitchell_Collins_mitchell-collins-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,James D Condry,James,Condry,https://www.doximity.com/pub/james-condry-md,Oral & Maxillofacial Surgery,Facial Cosmetic Surgery,Facial Cosmetic Surgery,"Partner, private practice","Partner, private practice","458 Maple Ave, Saratoga Springs, NY 12866",Saratoga Springs,NY,"ID State Medical License [1998 - Present], NY State Medical License [1999 - 2028]",Uconn School Of Medicine - Class of 1996,American Board of Oral and Maxillofacial Surgery - Oral and Maxillofacial Surgery,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\James_Condry_james-condry-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Stephen Thaddeus Connelly,Stephen,Connelly,https://www.doximity.com/pub/stephen-connelly-md,Oral & Maxillofacial Surgery,,,MD,Physician,"4150 Clement St, San Francisco, CA 94121",San Francisco,CA,,"University of California San Francisco School of Medicine - Class of 2004, Equillium Presents Positive Interim Clinical Data of Itolizumab in First-Line Treatment of Acute Graft-Versus-Host Disease at the 2021 Transplantation and Cellular Therapy Meetings Digital Experience - February 12th, 2021, Equillium to Present Data at the 2020 American College of Rheumatology Meeting Demonstrating CD6 Modulation Improves Kidney and Skin Pathology in Preclinical Models of Systemic Lupus Erythematosus - November 4th, 2020",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Stephen_Connelly_stephen-connelly-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Kevin James Connor,Kevin,Connor,https://www.doximity.com/pub/kevin-connor-md,Oral & Maxillofacial Surgery,,,MD,Physician,"1111 Delafield St, Ste 222, Waukesha, WI 53188",Waukesha,WI,"WI State Medical License [2007 - 2027], SD State Medical License [2010 - 2026]","LSU School of Medicine in Shreveport - Class of 2007, LA State Medical License - Current",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Kevin_Connor_kevin-connor-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Michael Scott Connor,Michael,Connor,https://www.doximity.com/pub/michael-connor-md-5067f7b5,Oral & Maxillofacial Surgery,,,MD,Physician,"1111 Delafield St, Suite 222, Waukesha, WI 53188",Waukesha,WI,WI State Medical License [2002 - 2027],LSU School of Medicine in Shreveport - Class of 2003,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Michael_Connor_michael-connor-md-5067f7b5.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Shane Connor,Shane,Connor,https://www.doximity.com/pub/shane-connor-md,Oral & Maxillofacial Surgery,,,MD,Physician,"1111 Delafield St, Ste 222, Waukesha, WI 53188",Waukesha,WI,WI State Medical License [2011 - 2027],"LSU School of Medicine in Shreveport - Class of 2012, Value-Based Care Can Help Drive Occupancy, Valuations, Outcomes in Senior Living - March 24th, 2021",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Shane_Connor_shane-connor-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Alexander Harrison Consky,Alexander,Consky,https://www.doximity.com/pub/alexander-consky-md,Oral & Maxillofacial Surgery,,,MD,Physician,"4 Medical Park Dr, Asheville, NC 28803",Asheville,NC,"CO State Medical License [2017 - 2028], NC State Medical License [2015 - 2026]",University of North Carolina at Chapel Hill School of Medicine - Class of 2014,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Alexander_Consky_alexander-consky-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Daniel Robert Cook,Daniel,Cook,https://www.doximity.com/pub/daniel-cook-md-84080c55,Oral & Maxillofacial Surgery,,,MD,Physician,"130 Lake Concord Rd, Concord, NC 28025",Concord,NC,"NC State Medical License [2005 - 2027], SC State Medical License [2018 - 2027]",Louisiana State University School of Medicine in New Orleans - Class of 2007,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Daniel_Cook_daniel-cook-md-84080c55.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Kristopher Cooper,Kristopher,Cooper,https://www.doximity.com/pub/kristopher-cooper-md,Oral & Maxillofacial Surgery,,,MD,Physician,"1 College St, Portland, ME 04103",Portland,ME,,"University of Pittsburgh School of Medicine - Class of 2019, ME State Medical License - Active through 2027",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Kristopher_Cooper_kristopher-cooper-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Kevin Coppelson,Kevin,Coppelson,https://www.doximity.com/pub/kevin-coppelson-md,Oral & Maxillofacial Surgery,,,MD,Physician,"10921 Wilshire Blvd, Ste 912, Los Angeles, CA 90024",Los Angeles,CA,CA State Medical License [2016 - 2028],University of Maryland School of Medicine - Class of 2015,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Kevin_Coppelson_kevin-coppelson-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Eve Cornell,Eve,Cornell,https://www.doximity.com/pub/eve-cornell-md,Oral & Maxillofacial Surgery,"Maxillofacial Trauma, Facial Cosmetic Surgery","Maxillofacial Trauma, Facial Cosmetic Surgery",MD,Physician,"123 Sugar Beet Cir, Longmont, CO 80501",Longmont,CO,CO State Medical License [2000 - 2028],"University of Cincinnati College of Medicine - Class of 2000, Acquiring Masks Shouldn't Require Covert Operations - May 2020",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Eve_Cornell_eve-cornell-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Frank Anthony Cornella,Frank,Cornella,https://www.doximity.com/pub/frank-cornella-md,Oral & Maxillofacial Surgery,,,Oral Surgery of Springfield,Oral Surgery of Springfield,"3237 E Sunshine St, Springfield, MO 65804",Springfield,MO,MO State Medical License [1996 - 2027],Vanderbilt University School of Medicine - Class of 1992,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Frank_Cornella_frank-cornella-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Bernard James Costello,Bernard,Costello,https://www.doximity.com/pub/bernard-costello-md,Oral & Maxillofacial Surgery,Pediatric Craniomaxillofacial Surgery,Pediatric Craniomaxillofacial Surgery,"Senior Vice President of Health Affairs, Wayne State University, Detroit Michigan","Senior Vice President of Health Affairs, Wayne State University, Detroit Michigan","4500 Penn Ave, Oakland, PA 15213",Oakland,PA,"MI State Medical License [2025 - 2028], PA State Medical License [1996 - 2027]","Perelman School of Medicine at the University of Pennsylvania - Class of 1997, 2025 in Review: How the School of Medicine Set Records, Changed Care and Shaped the Future - December 19th, 2025, Wayne State University Celebrates Groundbreaking for $200 Million Health Sciences Research Building - September 9th, 2025, Wayne State University Accelerates Vision for Health Innovation with New $200M Health Sciences Research Building - July 7th, 2025",American Board of Oral and Maxillofacial Surgery - Oral and Maxillofacial Surgery,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Bernard_Costello_bernard-costello-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Michael D. Couchot,Michael,Couchot,https://www.doximity.com/pub/michael-couchot-md,Oral & Maxillofacial Surgery,,,MD,Physician,"2844 Carter Ave, Ashland, KY 41101",Ashland,KY,"KY State Medical License [1995 - 2027], WV State Medical License [2006 - 2027], OH State Medical License [2012 - 2027]",University of Louisville School of Medicine - Class of 1998,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Michael_Couchot_michael-couchot-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Marcus Couey,Marcus,Couey,https://www.doximity.com/pub/marcus-couey-md,Oral & Maxillofacial Surgery,,,MD,Physician,"Boston Medical Center - Shapiro Center, 725 Albany St, Suite 6A, Boston, MA 02118",Boston,MA,MA State Medical License [2021 - 2028],McGovern Medical School at UTHealth - Class of 2016,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Marcus_Couey_marcus-couey-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Paul Anthony Covello,Paul,Covello,https://www.doximity.com/pub/paul-covello-md,Oral & Maxillofacial Surgery,"Maxillofacial Oncology & Reconstructive Surgery, Maxillofacial Trauma","Maxillofacial Oncology & Reconstructive Surgery, Maxillofacial Trauma","Oral &amp; Maxillofacial Surgery, Head &amp; Neck Surgical Oncology, Microvascular Reconstruction","Oral &amp; Maxillofacial Surgery, Head &amp; Neck Surgical Oncology, Microvascular Reconstruction","1000 E Mountain Blvd, Wilkes-Barre, PA 18711",Wilkes-Barre,PA,"LA State Medical License [2016 - Present], OR State Medical License [2015 - Present], PA State Medical License [2019 - 2027]","Albert Einstein College of Medicine - Class of 2014, Marquette University - BS, Physiological Sciences and Spanish for the Health Professions, Magna Cum Laude, Phi Beta Kappa Honors Society, Marquette University School of Dentistry - DDS, Dentistry, Albert Einstein College of Medicine - MD, Medicine, Mount Sinai Beth Israel & Jacobi Medical Centers - Certificate, Oral & Maxillofacial Surgery",American Board of Oral and Maxillofacial Surgery - Oral and Maxillofacial Surgery,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Paul_Covello_paul-covello-md.png,ok,
